tutor_id,experience,year,term,policy,student_satisfaction,metric,mmss
194,mid,2025,spring,ai_assist,33,wait_time,2743:58.6
194,mid,2025,spring,ai_assist,33,session_time,37:20.0
194,mid,2025,summer,human,119.38,wait_time,2226:39.2
194,mid,2025,summer,human,99.95,session_time,49:24.4
194,mid,2025,autumn,human,100,wait_time,2718:20.4
194,mid,2025,autumn,human,100,session_time,33:44.0
195,mid,2021,winter,human,100,wait_time,2558:06.1
195,mid,2021,winter,human,100,session_time,36:30.9
195,mid,2021,spring,ai_assist,98.4,wait_time,4364:57.7
195,mid,2021,spring,ai_assist,98.4,session_time,26:23.7
195,mid,2021,summer,human,111.75,wait_time,2515:18.3
195,mid,2021,summer,human,93.41,session_time,37:37.4
195,mid,2021,autumn,ai_assist,47.1,wait_time,5593:39.4
195,mid,2021,autumn,ai_assist,47.1,session_time,24:01.4
195,mid,2022,winter,ai_assist,101.02,wait_time,3887:37.4
195,mid,2022,winter,ai_assist,83.94,session_time,37:02.7
195,mid,2022,spring,human,36.99,wait_time,3077:07.9
195,mid,2022,spring,human,51.45,session_time,35:19.1
195,mid,2022,summer,human,47.3,wait_time,2281:17.2
195,mid,2022,summer,human,134.65,session_time,35:37.1
195,mid,2022,autumn,human,52.48,wait_time,3145:33.4
195,mid,2022,autumn,human,20.45,session_time,31:16.8
195,mid,2023,winter,ai_assist,58.22,wait_time,2449:50.7
195,mid,2023,winter,ai_assist,42.62,session_time,34:48.0
195,mid,2023,spring,human,100,wait_time,2712:34.7
195,mid,2023,spring,human,100,session_time,28:47.9
195,mid,2023,summer,ai_assist,55.72,wait_time,2705:37.9
195,mid,2023,summer,ai_assist,86.22,session_time,30:41.1
195,mid,2023,autumn,human,63.9,wait_time,2638:05.7
195,mid,2023,autumn,human,63.9,session_time,29:11.0
195,mid,2024,winter,ai_assist,55.7,wait_time,2442:04.8
195,mid,2024,winter,ai_assist,55.7,session_time,39:47.1
195,mid,2024,spring,ai_assist,52.4,wait_time,2784:39.8
195,mid,2024,spring,ai_assist,52.4,session_time,37:17.7
195,mid,2024,summer,human,79.98,wait_time,2144:34.4
195,mid,2024,summer,human,29.48,session_time,42:09.4
195,mid,2024,autumn,ai_assist,0,wait_time,2643:46.5
195,mid,2024,autumn,ai_assist,0,session_time,37:18.5
195,mid,2025,winter,ai_assist,100,wait_time,1702:43.5
195,mid,2025,winter,ai_assist,100,session_time,37:16.7
195,mid,2025,spring,ai_assist,100,wait_time,2268:29.4
195,mid,2025,spring,ai_assist,100,session_time,33:00.2
195,mid,2025,summer,human,122.28,wait_time,1956:35.1
195,mid,2025,summer,human,116.04,session_time,37:09.8
195,mid,2025,autumn,ai_assist,14,wait_time,2273:04.5
195,mid,2025,autumn,ai_assist,14,session_time,32:01.7
196,novice,2021,winter,ai_assist,38.8,wait_time,9644:31.8
196,novice,2021,winter,ai_assist,38.8,session_time,19:05.4
196,novice,2021,spring,ai_assist,60.4,wait_time,9434:56.3
196,novice,2021,spring,ai_assist,60.4,session_time,15:00.0
196,novice,2021,summer,human,128.7,wait_time,5535:44.5
196,novice,2021,summer,human,86.71,session_time,20:39.8
196,novice,2021,autumn,ai_assist,36.7,wait_time,11540:42.1
196,novice,2021,autumn,ai_assist,36.7,session_time,15:00.0
196,novice,2022,winter,ai_assist,-25.17,wait_time,7505:10.7
196,novice,2022,winter,ai_assist,11.8,session_time,18:37.0
196,novice,2022,spring,ai_assist,74.73,wait_time,7955:45.4
196,novice,2022,spring,ai_assist,95.05,session_time,17:29.0
196,novice,2022,summer,ai_assist,122.73,wait_time,7989:53.3
196,novice,2022,summer,ai_assist,117.65,session_time,18:31.9
196,novice,2022,autumn,ai_assist,104.47,wait_time,9120:27.3
196,novice,2022,autumn,ai_assist,97.04,session_time,16:22.5
196,novice,2023,winter,ai_assist,105.66,wait_time,6337:20.5
196,novice,2023,winter,ai_assist,95.38,session_time,21:14.3
196,novice,2023,spring,ai_assist,11.7,wait_time,8663:42.3
196,novice,2023,spring,ai_assist,11.7,session_time,20:49.5
196,novice,2023,summer,human,57.52,wait_time,4379:18.5
196,novice,2023,summer,human,77.12,session_time,22:18.1
196,novice,2023,autumn,ai_assist,98.4,wait_time,8465:56.1
196,novice,2023,autumn,ai_assist,98.4,session_time,18:53.0
196,novice,2024,winter,ai_assist,84.5,wait_time,4221:32.3
196,novice,2024,winter,ai_assist,84.5,session_time,24:17.2
196,novice,2024,spring,human,87.9,wait_time,6094:22.5
196,novice,2024,spring,human,87.9,session_time,18:39.9
196,novice,2024,summer,human,89.47,wait_time,4844:48.5
196,novice,2024,summer,human,131.58,session_time,23:01.2
196,novice,2024,autumn,human,100,wait_time,5700:48.6
196,novice,2024,autumn,human,100,session_time,19:50.4
196,novice,2025,winter,human,34.5,wait_time,4156:11.8
196,novice,2025,winter,human,34.5,session_time,23:37.9
196,novice,2025,spring,ai_assist,92.8,wait_time,4524:05.7
196,novice,2025,spring,ai_assist,92.8,session_time,21:46.4
196,novice,2025,summer,ai_assist,69.61,wait_time,4057:18.4
196,novice,2025,summer,ai_assist,70.53,session_time,22:08.9
196,novice,2025,autumn,ai_assist,98.2,wait_time,5029:52.3
196,novice,2025,autumn,ai_assist,98.2,session_time,17:38.9
197,mid,2021,winter,human,52.8,wait_time,2613:38.1
197,mid,2021,winter,human,52.8,session_time,44:00.9
197,mid,2021,spring,human,36.8,wait_time,2915:16.3
197,mid,2021,spring,human,36.8,session_time,36:28.9
197,mid,2021,summer,human,133.02,wait_time,2090:24.8
197,mid,2021,summer,human,98.34,session_time,36:17.7
197,mid,2021,autumn,human,100,wait_time,3158:23.4
197,mid,2021,autumn,human,100,session_time,30:39.4
197,mid,2022,winter,ai_assist,19.46,wait_time,3009:31.0
197,mid,2022,winter,ai_assist,44.47,session_time,35:10.2
197,mid,2022,spring,human,92.57,wait_time,2733:41.1
197,mid,2022,spring,human,74.41,session_time,36:28.4
197,mid,2022,summer,human,71.81,wait_time,2217:11.4
197,mid,2022,summer,human,123.18,session_time,39:05.5
197,mid,2022,autumn,human,112.01,wait_time,2714:36.7
197,mid,2022,autumn,human,120.23,session_time,35:49.6
197,mid,2023,winter,ai_assist,49.34,wait_time,2870:40.0
197,mid,2023,winter,ai_assist,46.95,session_time,40:04.4
197,mid,2023,spring,human,16.5,wait_time,2326:25.2
197,mid,2023,spring,human,16.5,session_time,32:54.7
197,mid,2023,summer,ai_assist,103.93,wait_time,3000:15.7
197,mid,2023,summer,ai_assist,74.18,session_time,42:59.5
197,mid,2023,autumn,ai_assist,99.1,wait_time,3510:29.0
197,mid,2023,autumn,ai_assist,99.1,session_time,39:27.6
197,mid,2024,winter,ai_assist,100,wait_time,1798:38.6
197,mid,2024,winter,ai_assist,100,session_time,44:26.8
197,mid,2024,spring,human,100,wait_time,2586:41.9
197,mid,2024,spring,human,100,session_time,38:25.9
197,mid,2024,summer,human,40.8,wait_time,1872:51.2
197,mid,2024,summer,human,73.87,session_time,40:02.9
197,mid,2024,autumn,ai_assist,100,wait_time,2789:56.2
197,mid,2024,autumn,ai_assist,100,session_time,44:18.2
197,mid,2025,winter,human,57.3,wait_time,1932:34.7
197,mid,2025,winter,human,57.3,session_time,39:34.1
197,mid,2025,spring,ai_assist,100,wait_time,2167:37.6
197,mid,2025,spring,ai_assist,100,session_time,45:15.2
197,mid,2025,summer,ai_assist,117.11,wait_time,1819:03.5
197,mid,2025,summer,ai_assist,110.19,session_time,45:09.1
197,mid,2025,autumn,human,100,wait_time,3079:48.9
197,mid,2025,autumn,human,100,session_time,36:44.9
198,novice,2021,winter,ai_assist,0,wait_time,9765:25.5
198,novice,2021,winter,ai_assist,0,session_time,15:00.0
198,novice,2021,spring,ai_assist,9.8,wait_time,10285:26.5
198,novice,2021,spring,ai_assist,9.8,session_time,15:00.0
198,novice,2021,summer,ai_assist,53.55,wait_time,7397:54.9
198,novice,2021,summer,ai_assist,122.45,session_time,15:00.0
198,novice,2021,autumn,ai_assist,52.7,wait_time,10323:02.8
198,novice,2021,autumn,ai_assist,52.7,session_time,15:00.0
198,novice,2022,winter,human,10.11,wait_time,5359:18.6
198,novice,2022,winter,human,47.42,session_time,15:26.8
198,novice,2022,spring,ai_assist,35.37,wait_time,10487:43.2
198,novice,2022,spring,ai_assist,92.99,session_time,15:00.0
198,novice,2022,summer,ai_assist,121.17,wait_time,8107:44.4
198,novice,2022,summer,ai_assist,125.72,session_time,17:10.0
198,novice,2022,autumn,human,-0.43,wait_time,7107:38.0
198,novice,2022,autumn,human,23.62,session_time,15:58.1
198,novice,2023,winter,human,42.96,wait_time,5805:38.7
198,novice,2023,winter,human,46.03,session_time,17:28.5
198,novice,2023,spring,ai_assist,59.3,wait_time,6899:38.1
198,novice,2023,spring,ai_assist,59.3,session_time,16:26.1
198,novice,2023,summer,ai_assist,133.21,wait_time,5519:57.6
198,novice,2023,summer,ai_assist,97.44,session_time,16:53.3
198,novice,2023,autumn,human,75.6,wait_time,6297:45.3
198,novice,2023,autumn,human,75.6,session_time,15:34.1
198,novice,2024,winter,human,71.7,wait_time,4406:40.3
198,novice,2024,winter,human,71.7,session_time,16:12.3
198,novice,2024,spring,ai_assist,100,wait_time,5484:30.4
198,novice,2024,spring,ai_assist,100,session_time,15:07.5
198,novice,2024,summer,ai_assist,86.28,wait_time,4494:20.9
198,novice,2024,summer,ai_assist,96.31,session_time,16:08.1
198,novice,2024,autumn,human,43.7,wait_time,4708:16.4
198,novice,2024,autumn,human,43.7,session_time,15:00.0
198,novice,2025,winter,human,92,wait_time,4637:57.1
198,novice,2025,winter,human,92,session_time,15:49.7
198,novice,2025,spring,ai_assist,100,wait_time,4732:43.9
198,novice,2025,spring,ai_assist,100,session_time,16:50.6
198,novice,2025,summer,human,86.91,wait_time,4256:35.6
198,novice,2025,summer,human,80.85,session_time,18:28.7
198,novice,2025,autumn,human,100,wait_time,6166:42.1
198,novice,2025,autumn,human,100,session_time,18:36.7
199,expert,2021,winter,human,47.1,wait_time,1104:14.8
199,expert,2021,winter,human,47.1,session_time,55:00.0
199,expert,2021,spring,ai_assist,100,wait_time,2155:46.7
199,expert,2021,spring,ai_assist,100,session_time,51:36.5
199,expert,2021,summer,human,97.56,wait_time,1073:48.2
199,expert,2021,summer,human,104.5,session_time,55:00.0
199,expert,2021,autumn,human,53.8,wait_time,1422:06.6
199,expert,2021,autumn,human,53.8,session_time,55:00.0
199,expert,2022,winter,human,127.6,wait_time,1153:18.5
199,expert,2022,winter,human,80.92,session_time,55:00.0
199,expert,2022,spring,ai_assist,61.71,wait_time,2209:44.9
199,expert,2022,spring,ai_assist,14.1,session_time,55:00.0
199,expert,2022,summer,ai_assist,102.31,wait_time,1702:19.6
199,expert,2022,summer,ai_assist,79.68,session_time,55:00.0
199,expert,2022,autumn,ai_assist,62.71,wait_time,1757:23.2
199,expert,2022,autumn,ai_assist,-3.99,session_time,55:00.0
199,expert,2023,winter,human,87.48,wait_time,1091:30.7
199,expert,2023,winter,human,98.05,session_time,55:00.0
199,expert,2023,spring,human,63.7,wait_time,1336:31.0
199,expert,2023,spring,human,63.7,session_time,55:00.0
199,expert,2023,summer,human,90.48,wait_time,1031:59.2
199,expert,2023,summer,human,61.48,session_time,55:00.0
199,expert,2023,autumn,ai_assist,63.8,wait_time,1364:01.4
199,expert,2023,autumn,ai_assist,63.8,session_time,55:00.0
199,expert,2024,winter,human,71.3,wait_time,1019:26.4
199,expert,2024,winter,human,71.3,session_time,55:00.0
199,expert,2024,spring,human,100,wait_time,1116:04.4
199,expert,2024,spring,human,100,session_time,55:00.0
199,expert,2024,summer,ai_assist,93.99,wait_time,976:17.1
199,expert,2024,summer,ai_assist,114.74,session_time,55:00.0
199,expert,2024,autumn,ai_assist,100,wait_time,1266:27.1
199,expert,2024,autumn,ai_assist,100,session_time,55:00.0
199,expert,2025,winter,ai_assist,100,wait_time,941:20.8
199,expert,2025,winter,ai_assist,100,session_time,55:00.0
199,expert,2025,spring,human,71.7,wait_time,1118:32.2
199,expert,2025,spring,human,71.7,session_time,55:00.0
199,expert,2025,summer,human,92.31,wait_time,858:29.0
199,expert,2025,summer,human,111.19,session_time,55:00.0
199,expert,2025,autumn,ai_assist,100,wait_time,1068:47.2
199,expert,2025,autumn,ai_assist,100,session_time,55:00.0
200,mid,2021,winter,human,79.8,wait_time,2225:44.6
200,mid,2021,winter,human,79.8,session_time,38:25.8
200,mid,2021,spring,human,100,wait_time,2607:03.4
200,mid,2021,spring,human,100,session_time,35:28.8
200,mid,2021,summer,ai_assist,21.51,wait_time,3398:05.3
200,mid,2021,summer,ai_assist,11.76,session_time,37:53.9
200,mid,2021,autumn,ai_assist,100,wait_time,4558:39.3
200,mid,2021,autumn,ai_assist,100,session_time,31:12.7
200,mid,2022,winter,human,107.14,wait_time,1976:36.0
200,mid,2022,winter,human,105.9,session_time,37:31.3
200,mid,2022,spring,human,50.3,wait_time,2441:41.5
200,mid,2022,spring,human,101.66,session_time,38:23.3
200,mid,2022,summer,human,39.64,wait_time,2071:37.5
200,mid,2022,summer,human,103.66,session_time,36:07.5
200,mid,2022,autumn,human,72.21,wait_time,2314:15.7
200,mid,2022,autumn,human,103.11,session_time,32:31.5
200,mid,2023,winter,human,99.01,wait_time,1818:42.2
200,mid,2023,winter,human,100.06,session_time,38:08.5
200,mid,2023,spring,human,49.3,wait_time,2461:40.8
200,mid,2023,spring,human,49.3,session_time,37:20.2
200,mid,2023,summer,human,67.34,wait_time,2165:40.6
200,mid,2023,summer,human,51.98,session_time,41:14.5
200,mid,2023,autumn,human,62,wait_time,2746:56.4
200,mid,2023,autumn,human,62,session_time,38:13.8
200,mid,2024,winter,ai_assist,100,wait_time,2151:30.1
200,mid,2024,winter,ai_assist,100,session_time,41:32.1
200,mid,2024,spring,ai_assist,100,wait_time,2581:26.1
200,mid,2024,spring,ai_assist,100,session_time,40:51.9
200,mid,2024,summer,human,94.13,wait_time,2069:09.2
200,mid,2024,summer,human,81.82,session_time,46:18.1
200,mid,2024,autumn,ai_assist,0,wait_time,2544:24.2
200,mid,2024,autumn,ai_assist,0,session_time,33:38.2
200,mid,2025,winter,human,99.8,wait_time,1632:43.8
200,mid,2025,winter,human,99.8,session_time,40:46.8
200,mid,2025,spring,human,75.2,wait_time,2014:01.0
200,mid,2025,spring,human,75.2,session_time,40:25.0
200,mid,2025,summer,ai_assist,103.79,wait_time,1854:37.8
200,mid,2025,summer,ai_assist,87.06,session_time,50:35.4
200,mid,2025,autumn,human,100,wait_time,2448:31.9
200,mid,2025,autumn,human,100,session_time,47:27.7
201,novice,2021,winter,ai_assist,41.1,wait_time,9665:37.9
201,novice,2021,winter,ai_assist,41.1,session_time,19:21.4
201,novice,2021,spring,human,86.1,wait_time,5609:58.0
201,novice,2021,spring,human,86.1,session_time,19:13.0
201,novice,2021,summer,human,108.63,wait_time,4980:41.8
201,novice,2021,summer,human,99.18,session_time,19:00.1
201,novice,2021,autumn,ai_assist,0,wait_time,11069:16.0
201,novice,2021,autumn,ai_assist,0,session_time,16:09.2
201,novice,2022,winter,human,53.98,wait_time,4862:18.4
201,novice,2022,winter,human,21.56,session_time,20:31.0
201,novice,2022,spring,ai_assist,13.4,wait_time,9308:04.6
201,novice,2022,spring,ai_assist,10.25,session_time,17:50.6
201,novice,2022,summer,human,60.91,wait_time,4270:54.8
201,novice,2022,summer,human,88.76,session_time,16:01.9
201,novice,2022,autumn,ai_assist,62.43,wait_time,9655:45.2
201,novice,2022,autumn,ai_assist,64.87,session_time,16:39.0
201,novice,2023,winter,ai_assist,48.97,wait_time,5305:32.0
201,novice,2023,winter,ai_assist,57.62,session_time,15:31.9
201,novice,2023,spring,ai_assist,65.8,wait_time,7826:12.5
201,novice,2023,spring,ai_assist,65.8,session_time,18:48.2
201,novice,2023,summer,human,71.61,wait_time,4686:16.7
201,novice,2023,summer,human,93.84,session_time,22:39.1
201,novice,2023,autumn,human,21.3,wait_time,6078:15.0
201,novice,2023,autumn,human,21.3,session_time,19:20.1
201,novice,2024,winter,ai_assist,88.3,wait_time,4228:12.2
201,novice,2024,winter,ai_assist,88.3,session_time,21:59.2
201,novice,2024,spring,human,64.8,wait_time,6483:15.0
201,novice,2024,spring,human,64.8,session_time,19:19.7
201,novice,2024,summer,human,33.82,wait_time,4250:02.4
201,novice,2024,summer,human,56.21,session_time,24:41.5
201,novice,2024,autumn,ai_assist,67.5,wait_time,5576:15.5
201,novice,2024,autumn,ai_assist,67.5,session_time,17:44.7
201,novice,2025,winter,ai_assist,40.4,wait_time,4406:55.6
201,novice,2025,winter,ai_assist,40.4,session_time,24:27.1
201,novice,2025,spring,ai_assist,100,wait_time,5628:50.9
201,novice,2025,spring,ai_assist,100,session_time,22:57.5
201,novice,2025,summer,ai_assist,118.55,wait_time,3907:36.0
201,novice,2025,summer,ai_assist,94.42,session_time,26:40.6
201,novice,2025,autumn,human,69.1,wait_time,5225:57.9
201,novice,2025,autumn,human,69.1,session_time,20:14.2
202,mid,2021,winter,ai_assist,41.7,wait_time,4996:26.3
202,mid,2021,winter,ai_assist,41.7,session_time,31:13.3
202,mid,2021,spring,ai_assist,77.7,wait_time,4889:56.7
202,mid,2021,spring,ai_assist,77.7,session_time,23:29.8
202,mid,2021,summer,human,94.71,wait_time,2544:07.9
202,mid,2021,summer,human,93.92,session_time,37:03.6
202,mid,2021,autumn,ai_assist,100,wait_time,4555:48.0
202,mid,2021,autumn,ai_assist,100,session_time,25:39.7
202,mid,2022,winter,ai_assist,83.38,wait_time,4067:40.4
202,mid,2022,winter,ai_assist,129.65,session_time,32:14.2
202,mid,2022,spring,human,70.95,wait_time,2813:15.2
202,mid,2022,spring,human,37.62,session_time,32:44.6
202,mid,2022,summer,human,115.81,wait_time,2632:39.7
202,mid,2022,summer,human,83.91,session_time,31:28.6
202,mid,2022,autumn,ai_assist,92.03,wait_time,4584:12.0
202,mid,2022,autumn,ai_assist,101.81,session_time,28:30.1
202,mid,2023,winter,human,99.38,wait_time,2327:22.5
202,mid,2023,winter,human,94.65,session_time,37:09.6
202,mid,2023,spring,ai_assist,100,wait_time,3891:22.7
202,mid,2023,spring,ai_assist,100,session_time,34:53.8
202,mid,2023,summer,ai_assist,86.09,wait_time,3055:42.2
202,mid,2023,summer,ai_assist,88.23,session_time,37:48.5
202,mid,2023,autumn,ai_assist,12.4,wait_time,3999:52.5
202,mid,2023,autumn,ai_assist,12.4,session_time,31:13.7
202,mid,2024,winter,ai_assist,97.3,wait_time,2171:12.9
202,mid,2024,winter,ai_assist,97.3,session_time,40:05.0
202,mid,2024,spring,human,42.9,wait_time,2871:26.1
202,mid,2024,spring,human,42.9,session_time,35:17.8
202,mid,2024,summer,ai_assist,109.8,wait_time,2266:59.5
202,mid,2024,summer,ai_assist,89.2,session_time,39:06.8
202,mid,2024,autumn,human,93,wait_time,2764:21.0
202,mid,2024,autumn,human,93,session_time,34:25.4
202,mid,2025,winter,ai_assist,99.4,wait_time,2107:50.0
202,mid,2025,winter,ai_assist,99.4,session_time,40:20.5
202,mid,2025,spring,ai_assist,100,wait_time,2417:34.2
202,mid,2025,spring,ai_assist,100,session_time,40:53.0
202,mid,2025,summer,ai_assist,112.29,wait_time,2102:04.5
202,mid,2025,summer,ai_assist,101.69,session_time,39:48.1
202,mid,2025,autumn,human,100,wait_time,2463:26.4
202,mid,2025,autumn,human,100,session_time,32:18.9
203,mid,2021,winter,human,0,wait_time,2949:24.7
203,mid,2021,winter,human,0,session_time,32:20.1
203,mid,2021,spring,ai_assist,100,wait_time,5177:44.7
203,mid,2021,spring,ai_assist,100,session_time,28:36.0
203,mid,2021,summer,ai_assist,32.82,wait_time,4589:48.6
203,mid,2021,summer,ai_assist,52.14,session_time,34:15.7
203,mid,2021,autumn,human,100,wait_time,3468:38.6
203,mid,2021,autumn,human,100,session_time,28:01.2
203,mid,2022,winter,human,89.25,wait_time,2695:52.3
203,mid,2022,winter,human,66.08,session_time,32:58.3
203,mid,2022,spring,human,77.63,wait_time,3555:22.0
203,mid,2022,spring,human,32.18,session_time,32:32.2
203,mid,2022,summer,ai_assist,67.27,wait_time,4088:23.8
203,mid,2022,summer,ai_assist,86.71,session_time,29:28.5
203,mid,2022,autumn,ai_assist,61.55,wait_time,5121:36.9
203,mid,2022,autumn,ai_assist,63.75,session_time,29:38.7
203,mid,2023,winter,ai_assist,84.82,wait_time,3434:04.5
203,mid,2023,winter,ai_assist,103.19,session_time,35:03.0
203,mid,2023,spring,human,51.8,wait_time,3005:54.1
203,mid,2023,spring,human,51.8,session_time,32:05.2
203,mid,2023,summer,ai_assist,90.26,wait_time,3082:27.8
203,mid,2023,summer,ai_assist,109.34,session_time,36:25.7
203,mid,2023,autumn,human,100,wait_time,3032:24.2
203,mid,2023,autumn,human,100,session_time,30:08.4
203,mid,2024,winter,human,34,wait_time,2892:34.5
203,mid,2024,winter,human,34,session_time,40:35.0
203,mid,2024,spring,ai_assist,100,wait_time,2595:30.1
203,mid,2024,spring,ai_assist,100,session_time,27:40.5
203,mid,2024,summer,ai_assist,141.84,wait_time,2296:07.8
203,mid,2024,summer,ai_assist,86.72,session_time,39:13.3
203,mid,2024,autumn,human,100,wait_time,2867:07.8
203,mid,2024,autumn,human,100,session_time,34:12.2
203,mid,2025,winter,human,100,wait_time,2416:44.6
203,mid,2025,winter,human,100,session_time,34:37.1
203,mid,2025,spring,ai_assist,100,wait_time,2704:01.2
203,mid,2025,spring,ai_assist,100,session_time,36:40.1
203,mid,2025,summer,ai_assist,124.59,wait_time,2557:57.6
203,mid,2025,summer,ai_assist,81.33,session_time,49:05.9
203,mid,2025,autumn,human,100,wait_time,2899:01.0
203,mid,2025,autumn,human,100,session_time,30:25.3
204,mid,2021,winter,human,87.3,wait_time,2081:12.0
204,mid,2021,winter,human,87.3,session_time,32:10.6
204,mid,2021,spring,human,100,wait_time,3201:24.4
204,mid,2021,spring,human,100,session_time,31:32.8
204,mid,2021,summer,human,73.36,wait_time,2226:32.6
204,mid,2021,summer,human,102.75,session_time,27:19.2
204,mid,2021,autumn,human,0,wait_time,2805:54.0
204,mid,2021,autumn,human,0,session_time,23:38.5
204,mid,2022,winter,ai_assist,78.56,wait_time,3844:01.3
204,mid,2022,winter,ai_assist,130.5,session_time,35:06.8
204,mid,2022,spring,human,49.79,wait_time,3684:06.5
204,mid,2022,spring,human,66.78,session_time,33:14.7
204,mid,2022,summer,ai_assist,82.11,wait_time,3695:42.9
204,mid,2022,summer,ai_assist,122.22,session_time,32:13.0
204,mid,2022,autumn,human,109.38,wait_time,2710:26.5
204,mid,2022,autumn,human,82.3,session_time,28:45.6
204,mid,2023,winter,human,9.56,wait_time,2108:01.0
204,mid,2023,winter,human,18.91,session_time,35:58.6
204,mid,2023,spring,ai_assist,80.7,wait_time,3929:46.5
204,mid,2023,spring,ai_assist,80.7,session_time,33:32.3
204,mid,2023,summer,human,-2.17,wait_time,2146:12.3
204,mid,2023,summer,human,-10.69,session_time,36:45.2
204,mid,2023,autumn,ai_assist,70.8,wait_time,3291:49.8
204,mid,2023,autumn,ai_assist,70.8,session_time,27:25.2
204,mid,2024,winter,ai_assist,0,wait_time,2005:40.2
204,mid,2024,winter,ai_assist,0,session_time,28:26.0
204,mid,2024,spring,human,58,wait_time,2382:57.2
204,mid,2024,spring,human,58,session_time,34:54.4
204,mid,2024,summer,human,36.76,wait_time,1838:23.9
204,mid,2024,summer,human,36.78,session_time,32:08.3
204,mid,2024,autumn,ai_assist,100,wait_time,2433:55.1
204,mid,2024,autumn,ai_assist,100,session_time,27:07.7
204,mid,2025,winter,ai_assist,100,wait_time,2077:52.0
204,mid,2025,winter,ai_assist,100,session_time,34:02.0
204,mid,2025,spring,human,100,wait_time,2629:32.1
204,mid,2025,spring,human,100,session_time,34:43.5
204,mid,2025,summer,ai_assist,126.22,wait_time,1693:04.3
204,mid,2025,summer,ai_assist,116.04,session_time,31:07.8
204,mid,2025,autumn,human,86.4,wait_time,2344:44.4
204,mid,2025,autumn,human,86.4,session_time,36:51.0
205,novice,2021,winter,ai_assist,58.9,wait_time,10091:40.4
205,novice,2021,winter,ai_assist,58.9,session_time,19:53.3
205,novice,2021,spring,ai_assist,51.3,wait_time,8726:10.2
205,novice,2021,spring,ai_assist,51.3,session_time,15:00.0
205,novice,2021,summer,human,20.83,wait_time,4987:44.4
205,novice,2021,summer,human,7.69,session_time,20:00.3
205,novice,2021,autumn,ai_assist,0,wait_time,9343:34.2
205,novice,2021,autumn,ai_assist,0,session_time,15:15.7
205,novice,2022,winter,ai_assist,103.11,wait_time,7877:15.1
205,novice,2022,winter,ai_assist,131.47,session_time,21:38.9
205,novice,2022,spring,ai_assist,114.88,wait_time,9711:27.5
205,novice,2022,spring,ai_assist,113.38,session_time,16:26.1
205,novice,2022,summer,human,127.82,wait_time,4711:24.9
205,novice,2022,summer,human,111.79,session_time,22:24.4
205,novice,2022,autumn,ai_assist,84.23,wait_time,9806:21.0
205,novice,2022,autumn,ai_assist,103.72,session_time,15:16.7
205,novice,2023,winter,ai_assist,93.44,wait_time,5225:01.6
205,novice,2023,winter,ai_assist,96.81,session_time,21:14.1
205,novice,2023,spring,ai_assist,100,wait_time,7776:16.1
205,novice,2023,spring,ai_assist,100,session_time,23:24.2
205,novice,2023,summer,ai_assist,66.84,wait_time,5510:12.3
205,novice,2023,summer,ai_assist,99.08,session_time,22:56.8
205,novice,2023,autumn,human,4.5,wait_time,6933:14.8
205,novice,2023,autumn,human,4.5,session_time,23:26.7
205,novice,2024,winter,ai_assist,15.2,wait_time,4707:06.5
205,novice,2024,winter,ai_assist,15.2,session_time,23:45.9
205,novice,2024,spring,ai_assist,0,wait_time,5271:19.3
205,novice,2024,spring,ai_assist,0,session_time,19:35.9
205,novice,2024,summer,ai_assist,101.12,wait_time,4192:58.5
205,novice,2024,summer,ai_assist,99.71,session_time,23:11.6
205,novice,2024,autumn,human,80.5,wait_time,6131:12.0
205,novice,2024,autumn,human,80.5,session_time,19:22.4
205,novice,2025,winter,ai_assist,0,wait_time,4392:26.9
205,novice,2025,winter,ai_assist,0,session_time,28:20.7
205,novice,2025,spring,human,100,wait_time,4688:01.6
205,novice,2025,spring,human,100,session_time,21:24.6
205,novice,2025,summer,ai_assist,105.53,wait_time,3990:54.1
205,novice,2025,summer,ai_assist,100.35,session_time,22:33.6
205,novice,2025,autumn,human,97.9,wait_time,5150:16.1
205,novice,2025,autumn,human,97.9,session_time,18:38.4
206,mid,2021,winter,human,98.3,wait_time,2839:57.6
206,mid,2021,winter,human,98.3,session_time,38:03.4
206,mid,2021,spring,human,100,wait_time,2979:43.0
206,mid,2021,spring,human,100,session_time,38:49.9
206,mid,2021,summer,ai_assist,45.49,wait_time,4022:18.3
206,mid,2021,summer,ai_assist,24.94,session_time,35:13.2
206,mid,2021,autumn,human,0,wait_time,3896:56.7
206,mid,2021,autumn,human,0,session_time,37:00.3
206,mid,2022,winter,ai_assist,90.92,wait_time,3836:34.3
206,mid,2022,winter,ai_assist,97.99,session_time,34:19.2
206,mid,2022,spring,human,-19.68,wait_time,3586:37.4
206,mid,2022,spring,human,35.54,session_time,38:03.0
206,mid,2022,summer,human,86.39,wait_time,2763:23.9
206,mid,2022,summer,human,99.64,session_time,42:36.6
206,mid,2022,autumn,ai_assist,70.46,wait_time,5497:20.5
206,mid,2022,autumn,ai_assist,89.6,session_time,31:29.5
206,mid,2023,winter,human,98.68,wait_time,2906:23.8
206,mid,2023,winter,human,94.61,session_time,36:38.0
206,mid,2023,spring,human,100,wait_time,2827:58.6
206,mid,2023,spring,human,100,session_time,31:56.7
206,mid,2023,summer,human,99.55,wait_time,2383:09.1
206,mid,2023,summer,human,89.29,session_time,42:27.8
206,mid,2023,autumn,ai_assist,100,wait_time,4004:01.3
